Price,Score,Reviews_number,Experience,Status,Video_presentation,Photo,Adults,All,Children 1-3 years old,Children 4-5 years old,Children 6-7 years old,Pupils of 1-4 grades,Pupils of 10-11 grades,Pupils of 5-9 grades,Students
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1100,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1350,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
750,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1400,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
350,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
750,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
750,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
950,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1300,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1350,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
850,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
750,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1350,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1100,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
950,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1400,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
750,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
350,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1050,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
550,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1350,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1050,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
750,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
550,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2150,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1300,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1350,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
450,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
650,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
550,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
850,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
750,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
850,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
550,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1100,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
750,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
950,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1300,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
750,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1250,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1950,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
750,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1450,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
750,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
350,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1100,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
